compound_stem,SMILES,u1,u2,u3
K41430692,CCCNC(=O)N1[C@@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1cccnc1,-0.7940891,2.7301219,4.738216
K41430738,C(Sc1nc2ccccc2o1)c1cn2ccsc2n1,-0.91018385,1.48013,5.4574075
K41438922,CN(C)CCCNC(=O)Cc1ccc(Br)cc1,-0.3847038,0.2721235,2.6183908
K41439384,O=C(COC(=O)c1cnccn1)c1ccc2ccccc2c1,0.5114292,3.4378603,6.4731064
K41439622,CSc1nc2nccc(\C=C/c3ccccc3)n2n1,-0.3374771,0.66865337,4.6761475
K41442469,OC[C@H]1[C@@H]([C@H]2CN(CCCCN12)C(=O)Nc1ccccc1F)c1ccc(\C=C\c2ccccc2)cc1,12.1643715,-1.1100277,4.107204
K41444660,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N([C@@H]1CNC(C)C)C(=O)c1ccccc1,-0.9476424,-0.71689314,2.4292626
K41445849,OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)c1ccc(F)cc1)-c1ccc(cc1)C#N,1.0780579,3.33896,8.877141
K41450583,COC(=O)c1c(NC(=O)CCC(O)=O)sc2CCCCCc12,-0.2859626,1.8114529,4.7277603
K41450677,CN(C)CCn1c(cc2ccccc12)C(O)=O,-0.42591617,-3.7489884,0.040316753
K41450996,OC[C@H]1N[C@@H](CNS(=O)(=O)c2ccccc2)[C@H]1c1ccc(cc1)C1=CCCC1,12.044047,-2.531799,5.373641
K41451050,CCn1ccnc1CN(C)Cc1cn(nc1-c1ccc(OC)cc1F)-c1ccccc1,1.777587,2.5499907,8.795744
K41453863,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CCCC2)N1CCC(F)(F)F,-1.2380513,-0.97029674,1.2676195
K41455259,Cc1ccn2cc(CNS(=O)(=O)c3cccs3)nc2c1,-0.4914042,-1.554776,1.0264232
K41458827,CN(C)CCOC(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2,0.14884803,2.2620516,3.9499393
K41460451,CCCNC(=O)Nc1cc(ccc1O)S(=O)(=O)CC,0.02913196,1.0378745,2.7896097
K41463023,CN(C(C)=O)c1ccc(OCC(O)COc2ccc(cc2)N(C)C(C)=O)cc1,0.12657171,2.431931,3.6599703
K41463359,COCCN1C[C@H]2CN(Cc3nccn3C)C[C@H]2C1=O,0.059216257,3.0787585,5.6398435
K41479811,O=C1CCCN1CCCNc1ccc(cn1)S(=O)(=O)N1CCCCC1,0.22445859,2.5157194,5.341488
K41483421,FC(F)(F)c1cccc(NC(=O)C2(CC2)c2ccccc2)c1,-0.19768645,3.0636382,5.4779634
K41485136,COc1ccccc1N1CCN(CC1)S(=O)(=O)c1ccc2NC(=O)c3cccc1c23,0.37254435,3.3029816,5.506621
K41488857,CC(=O)c1cnc2ncnn2c1C,0.50746876,2.3453953,4.8600044
K41495545,CCC(CC)C(=O)c1c[nH]c(c1)C(O)=O,-1.0416272,-1.3486637,2.391231
K41507738,Nc1nc(CCOc2ccc(F)cc2)cs1,0.18490008,0.47375724,5.9803414
K41510453,CCC(=O)Nc1nnc(s1)S(=O)(=O)N(C)c1ccccc1,1.429549,4.040814,8.691628
K41514425,CN(C)C1CC2(C1)CCN(CC2)C(=O)c1ccnnc1,2.5949404,3.994773,10.096951
K41515385,O=C(Nc1ccccn1)c1cccc(c1)S(=O)(=O)N1CCCCC1,1.0978472,3.2105453,8.565755
K41518038,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(C1)C(=O)Nc1ccccc1)S(C)(=O)=O,0.10287817,-2.842474,0.91110086
K41521081,Fc1cnc(nc1)N1CCC2(CC1)CC(=O)N(CC#N)c1ccccc21,-1.2709804,-2.3524935,1.1177247
K41521332,Fc1cccc(c1)C(=O)Nc1ccnn1C1CCN(Cc2ccc3nonc3c2)CC1,-0.5877759,3.2786322,5.938906
K41527436,COc1cccc(c1)-c1ccc2[C@@H]3[C@@H]([C@@H](CO)[C@H](Cn2c1=O)N3Cc1ccccc1F)C(O)=O,12.1633415,-2.2324812,5.2407417
K41528401,O=C(CN1CCCc2ccccc12)NCc1ccc2OCOc2c1,-0.471663,0.5778713,4.019409
K41533134,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1ccco1,-0.36614975,3.1560063,5.9232993
K41538584,Cc1csc(NC(=O)CCc2nc3ccccc3s2)n1,0.10287399,0.9710779,5.043967
K41538723,CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN=C1c1ccccc1,0.71017444,2.3834019,5.9884977
K41539131,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@@H](CO)N([C@@H]1C#N)S(C)(=O)=O,0.10217842,1.584524,3.5815437
K41542311,O=C(NN=C1CCCCC1)NC1CCCCC1,0.87981784,3.5000396,8.0596285
K41544229,COc1ccccc1C(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)Cc2ccccc2)c2ccccc12,0.96734333,2.6905746,6.495592
K41544893,Fc1ccc(CN2CCCN(CC(=O)NC3CCCC3)S2(=O)=O)cc1,0.88328123,2.711925,6.2397966
K41547297,OC[C@@H]1[C@@H]([C@H](C#N)N1C(=O)Nc1ccccc1F)c1ccc(\C=C\c2ccccc2)cc1,12.230933,-1.7557052,4.8083277
K41549807,OC[C@H]1[C@H]([C@H]2CN(CCCCN12)C(=O)Nc1ccccc1F)c1ccc(\C=C\c2ccccc2)cc1,2.850276,7.717945,-0.23353836
K41551417,COCC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)C1=CCCC1,12.175401,-2.1832302,5.1758647
K41552361,CCOC(=O)Cn1c2ccccc2sc1=O,0.23423101,-0.8361346,1.991645
K41553265,CCN(Cc1ccccc1)C(=O)CN1C(=O)c2ccccc2S1(=O)=O,-1.1208228,1.8560907,4.81665
K41557947,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N(Cc2ccccn2)[C@H]1CNC(C)=O,-0.21470726,-3.0807848,0.6666624
K41557971,CSC1=NCCN1S(=O)(=O)c1ccccc1,-0.7507903,-1.3312104,0.7105074
K41563239,CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(Cc2ccc(F)cc2)C[C@H]1C,2.1536098,3.9884837,9.504868
K41570782,OC[C@H]1[C@H]2[C@H](CN(C(=O)c3cccnc3)c3ccccc23)N1C(=O)Nc1ccccc1Cl,-0.45422482,1.1527199,2.9021866
K41571965,COc1ccc(NC(=O)N2[C@H](CO)[C@@H]([C@@H]2C#N)c2ccccc2\C=C\C)cc1,0.46235782,3.6894531,8.061744
K41573110,[O-][N+](=O)c1cc(ccc1N1CCOCC1)C(=O)N1CCN(CC1)c1ccccc1,0.29387915,1.6531286,4.342103
K41574493,COc1ccccc1N(CC(=O)NCCSC(C)(C)C)S(C)(=O)=O,1.028635,3.850903,8.28879
K41578627,OC[C@H]1O[C@@H](CC(=O)NCCc2ccccc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)C3CCOCC3)cc21,0.47313604,2.625596,4.479089
K41578894,COc1cccc(c1)C(=O)N1CCN(CC1)C(=O)COc1ccc2ccccc2c1,-0.7864953,-2.8866558,0.26827642
K41579763,Cn1nccc1-c1cnc2n1CCNC21CCN(CC1)C(=O)CC(F)(F)F,0.9954816,3.873013,8.338797
K41581339,COC(=O)c1ccc(OCC(=O)NC2CCCCCCC2)cc1,-0.1914781,2.4675665,5.755722
K41588331,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(OC)c3)ccc2OC[C@@H](C)NC[C@H]1C,-0.06264209,-1.773414,1.2065822
K41592557,Clc1ccc2Oc3ncccc3C(=O)N(CCCC(=O)N3CCCCC3)c2c1,-0.58389896,2.601018,6.6342564
K41595225,CCCNC(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2C(=O)c1ccncc1)c1ccccc1,-0.08933519,3.1684215,7.3140855
K41597653,Cc1ccc(NCC(=O)Nc2cccc(F)c2)cc1S(=O)(=O)N1CCCCCC1,-0.41154933,0.450786,2.6348636
K41601356,CC(C)Cc1cc(C(N)=O)c(C)o1,-0.6653282,-0.77445936,2.576486
K41602460,CC(=O)N1[C@H](CO)[C@H]([C@@H]1CNC(=O)C1CC1)c1ccc(cc1)-c1ccccc1,-0.2033722,-2.4579504,1.5881323
K41602587,COc1ccccc1NC(=O)CCCCCN1C(=O)c2cccc3cccc(C1=O)c23,0.39696848,-0.52180195,2.686557
K41609985,CO[C@@H]1CCN([C@H]1Cc1ccccc1)S(=O)(=O)C1CC1,-0.9719751,-1.0341827,2.465431
K41621663,COc1ccc(NCCC#N)cc1,1.0487788,1.9017503,5.5596657
K41625043,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)NC1CCCC1)c1ccccc1C1=CCCCC1,0.74258596,3.94624,8.020822
K41629225,OC[C@H]1[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]([C@@H]1C(=O)NCC1CC1)N2C(=O)C1CCCC1,-0.5522858,1.4232237,2.819046
K41636912,CCc1nnc(NC(=O)c2ccc(cc2)N(C)S(=O)(=O)c2ccccc2)s1,0.9979685,2.1739242,5.1841536
K41638250,CN(C1CCCCC1)C(=O)c1cc(c[nH]1)S(=O)(=O)N1CCCCC1,0.4122384,3.3964758,5.734336
K41638581,Cn1c2ccccc2n(CC(=O)NCc2cccnc2)c1=O,12.32594,-1.641118,4.8055305
K41641213,COc1ccc(cc1)C(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)NC(C)C)c2ccccc12,0.70363504,3.3786163,7.758956
K41642197,Cc1noc(C)c1NC(=O)N[C@@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,0.22314805,2.9718301,7.124534
K41642654,C(Sc1nc[nH]n1)c1ccccn1,0.32554936,2.4890263,5.598609
K41642676,CN(C)C(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]2N1Cc1ccccn1,0.123263866,1.8925465,4.027545
K41643397,CN1CCN(CCCNCc2cn(CCC#N)c3ccccc23)CC1,-1.1600555,0.09800181,3.392679
K41645536,CCC(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)NCC4CCCCC4)CC[C@@H]3N(C)C(=O)c2c1,12.27235,-1.4069589,4.541404
K41646294,O=C(Nc1nc(cs1)-c1ccccn1)c1cccc(c1)S(=O)(=O)N1CCOCC1,2.80324,7.973391,-1.0496545
K41647404,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(Cc3cccnc3)C[C@H]12,0.007596894,-3.1909742,1.2267662
K41647533,CC(C)(C)NC(=O)NC(=O)COC(=O)CCC1CCCC1,-1.0692673,-2.2238605,1.0464814
K41648156,CCCNC(=O)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccccc1,0.6817027,2.643324,6.2982364
K41651095,OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cccnc1)c1ccc(cc1)-c1ccccc1F,0.5451079,3.2983556,7.272077
K41653732,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)c1cccc(F)c1)C#Cc1cccc(F)c1,1.2990454,4.1126943,8.784495
K41656145,O=C(NCc1ccccc1)c1nc2CN(Cc3ccccc3)Cc2o1,-0.91431177,-1.1642914,0.998059
K41659589,OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]2N[C@@H]1C(=O)NCCN1CCCC1,-0.045368318,-2.9632888,1.2159333
K41664300,Cc1c(Cl)c(nn1C)C(=O)NC1C2CC3CC(C2)CC1C3,-1.1844957,0.5975141,4.4930882
K41665921,Fc1cnc(nc1)N1CCO[C@H]2[C@@H](CC[C@@H]12)Oc1ccccn1,-1.0192895,1.816498,4.7141147
K41667603,COc1cccc(Cn2c(Oc3ccccc3)nc3n(C)c(=O)n(C)c(=O)c23)c1,-0.14168595,1.3908535,4.0617814
K41668023,O=C(C1CCN(CC1)S(=O)(=O)c1cccs1)N1CCN(Cc2ccccc2)CC1,-0.32920972,2.6548226,4.263
K41668067,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)NC1CCCCC1)c1ccc(cc1)C1=CCCC1,1.5006487,3.0079143,9.225829
K41670109,C1CCC(CC1)N1CNC(Nc2nc3ccccc3o2)=NC1,0.92917264,3.942704,7.428088
K41675105,Cc1cc(NC(=O)c2cccs2)n(n1)-c1nc2ccccc2[nH]1,-1.1392287,1.5990705,3.3301678
K41675125,CCN(CC)C(=O)C[n+]1cccc(c1)C(N)=O,-0.1726149,3.292952,7.155734
K41675236,O=C(NCc1ccccc1)c1ccc(cc1)S(=O)(=O)N1CCCc2ccccc12,2.6939583,3.3237052,8.217337
K41675286,CS(=O)(=O)N1[C@H](CO)[C@H]([C@@H]1C#N)c1ccccc1-c1ccc(F)cc1,0.1377535,2.6577926,5.7563076
K41676476,CNC(=O)CN1CCOCC11CCN(CC1)C(=O)CC1CCCC1,3.2913709,7.9639325,-0.1629472
K41682754,Cn1nc(CN2CCCC2=O)c2CN(Cc12)C(=O)CO,2.704905,3.7395787,9.083257
K41687744,COCC(=O)N1CC[C@H]([C@H]1Cc1ccncc1)N1CCN(C)CC1,-0.3610623,-1.4774321,1.1916068
K41689030,Cc1noc(C)c1C(=O)Nc1nnc(s1)-c1ccccc1,-0.9018198,-1.9630964,0.71052116
K41693110,CCS(=O)(=O)NCC[C@H]1CC[C@@H](NC(=O)C2CCC2)[C@H](CO)O1,-0.5310539,0.87009615,2.4297945
K41693881,CCc1cc2cc(sc2s1)C(=O)N1CCN(CC1)c1ccccc1,0.8767134,4.095629,8.16974
K41694655,Cc1ccc(cc1)C(=O)N1C[C@@H]2CCN(CCN3CCCC3)C[C@H]2C1,0.4732454,0.07512309,2.6235828
K41699237,CC(C)(C)c1cc(C(=O)NC2CC2)n(Cc2ccc(F)cc2)n1,0.3129318,3.7153537,8.334841
K41699372,C1COC2(CCN(CC2)c2ncnc3n(ncc23)-c2ccccc2)O1,-0.08940038,3.3354256,6.5540123
K41700056,Nc1nc2CCCC(=O)c2s1,0.4254599,4.096603,7.290661
K41702557,Fc1ccc(CC(=O)N2C[C@@H]([C@@H]3OCCC[C@H]23)N2CCCC2=O)cc1,-0.36307383,2.295622,6.1075754
K41707608,CN(C)C(=O)CN1C[C@H]2CN(C(=O)[C@@H]2C1)c1ccsc1,0.25782016,-0.46612796,2.0307267
K41708674,CC(=O)Nc1ccc(NC(=O)c2ccc(Cn3cc(Cl)cn3)cc2)cc1,2.5662599,3.9192283,9.715085
K41709795,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)C1CCCCC1,-1.2770164,1.0242246,4.220818
K41726319,CC(C)CCn1c2nnc(CN3CCCC3)n2c2ccccc2c1=O,0.56633276,3.157012,6.200968
K41728079,CCOC(=O)[C@]12CN(C[C@H]1CN(CCC2)S(=O)(=O)C1CC1)C(C)C,0.07613237,3.2332885,5.6705995
K41728364,Cc1ccccc1S(=O)(=O)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccccc1-c1cccc(F)c1,-1.2265831,-1.9336264,1.5601562
K41743104,CC(=O)N1CC[C@]2(CCN(CC[C@H]12)S(=O)(=O)c1ccccc1)C(=O)N1CCCC1,0.39895537,2.5059805,5.1702237
K41744297,C(Cc1ccccc1)N1CCC2(CC1)OCCO2,0.42539132,1.1866745,6.1025004
K41746193,CC(C)NC(=O)N1CCn2nnc(COCc3cccnc3)c2C1,-0.5448726,-2.7914636,0.10016231
K41746825,CCN(CCCNC(=O)c1ccc2N(C)CC(=O)Nc2c1)c1cccc(C)c1,0.7838986,1.6384938,5.627824
K41747971,CCC(=O)N1CC2(C1)[C@H]([C@H](CO)N2C(=O)c1cccnc1)c1ccccc1,-0.8399777,-2.1003323,1.4815626
K41748333,O=C(Cn1cnc2c3ccccc3oc2c1=O)N1CCCC1,0.22632182,-2.775944,0.98518753
K41752853,COc1ccc(cc1NC1C2CC3CC(C2)CC1C3)[N+]([O-])=O,0.3533267,3.6263173,5.8186817
K41760403,OC[C@@H]1[C@@H]([C@@H](C#N)N1C(=O)Cc1ccccc1)c1ccccc1-c1ccccc1F,-0.75871754,-2.3775568,1.2681657
K41761153,OCCN1CC2(C1)CCN(C2)c1nccs1,-0.69860125,2.0362833,5.8333664
K41762870,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)Nc1cc(F)ccc1F,1.1936016,2.6479506,8.411688
K41764483,O=C(N1CCCCC1)c1ccc2snnc2c1,-0.89440733,1.4869764,4.2664595
K41768091,COc1nc(NC(C)=O)nc(C)c1Br,-1.2312343,-1.5434357,2.4173825
K41769115,CC(=O)N1[C@@H](CO)[C@H](c2ccccc2)C11CN(C1)C(=O)c1ccccc1,-0.53795636,2.9526837,6.2933593
K41786267,COc1ccc(OC(=O)CCc2c[nH]c3ccccc23)cc1,1.6291027,3.7699132,9.1619005
K41786659,CN1C(=O)c2cc(ccc2OC[C@@H]2O[C@H](CC[C@@H]12)CC(=O)NCC1CC1)NC(=O)c1cccc(F)c1,-0.6518843,2.026555,4.3917003
K41790019,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1,0.16826907,-3.0786312,1.4643487
K41793768,Cc1cc(C(=O)CCC(=O)N2CCN(CC2)S(=O)(=O)c2ccccc2)c(C)s1,0.23617837,1.8239622,5.9021587
K41794772,OC(=O)CCC(=O)c1cccc2ccccc12,0.28619814,2.9070637,4.901778
K41795186,Brc1ccc(o1)C(=O)N\N=C\c1ccc2OCOc2c1,-0.18052797,2.3085275,4.73785
K41799405,O=C(N1CCOCC1)c1cc(nc2ccccc12)N1CCCCC1,0.09199904,0.21220322,5.0453105
K41806519,OC(=O)CN1C[C@H]2[C@H](C1)C2NC(=O)c1ccno1,-1.0897613,0.59935856,3.536472
K41807279,O=C(c1ccco1)n1nc(nc1NCc1ccccc1)-c1cccnc1,0.39632234,4.0016594,7.1475
K41807987,COc1ccc(cc1)-c1ccccc1[C@H]1[C@H](CO)N([C@@H]1C#N)C(=O)C1CCOCC1,12.27006,-1.810561,4.9440646
K41809618,FC(F)(F)c1ccc(nc1)N1CCC(CC1)C(=O)OCC(=O)NC1CCCCC1,-0.26195195,-3.654428,0.29174325
K41810380,Cc1cc(NC(=O)COC(=O)COc2cccc3CC(C)(C)Oc23)no1,-0.65616983,-2.191191,0.49245897
K41811465,OC[C@H]1[C@H]([C@@H]2CN(Cc3ccncc3)CCCCN12)c1ccc(\C=C\c2ccccc2)cc1,1.3764987,3.164712,9.292638
K41814307,Cn1cc(C[C@H]2[C@H](CCN2C(=O)c2ccoc2)OCC2CC2)cn1,-0.463217,1.5549885,4.400735
K41814378,C1CCC2(CC1)NCCc1c2[nH]c2ccccc12,-1.2976242,1.082954,4.502189
K41818176,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N(Cc2nccs2)C11CN(CC2CCCC2)C1,0.026672255,0.30755332,3.1237037
K41823742,O=C(OCCNC1=NS(=O)(=O)c2ccccc12)c1ccncc1,0.09288756,2.5214257,5.8900037
K41826420,COCCCN(CC(O)=O)S(=O)(=O)c1cccc(Cl)c1,-0.642258,0.5393178,4.120406
K41826673,CS(=O)(=O)N(CC(=O)N1CCCC1)Cc1ccccc1,-0.7278363,2.5417428,5.5632434
K41826995,CN(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(C)cc1,-0.6399513,-0.8363874,1.150147
K41828979,CN1[C@@H]2CC[C@@H](CC(=O)NCCc3ccncc3)O[C@@H]2COc2ccc(NC(=O)C3CCC3)cc2C1=O,0.07028005,2.9728189,5.6334662
K41849782,CCS(=O)(=O)N1CC[C@@]2(CC1)CN(Cc1ccccc1OC)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,12.182851,-1.425814,4.473181
K41850180,COC(=O)CCC(=O)Nc1cccc2ccccc12,1.8430127,3.678702,8.719437
K41851114,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)Cc3ccccc3)c3ccccc23)N1C(=O)C1CCCC1,-0.08304417,3.472136,7.0156264
K41854031,O=C(N1CCCCCC1)c1ccc(cc1)S(=O)(=O)N1CCCC1,-1.1428589,-1.8204646,1.3828845
K41855537,CC(C)N1CCO[C@H]2CCN(C[C@@H]12)C(=O)c1cn(C)cn1,-0.42718875,0.111089565,1.9665556
K41856943,O=C(Nc1ccccn1)C1(CCCC1)c1ccccc1,-0.23303036,-2.4347935,0.9797204
K41859756,CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O,0.4647453,3.988351,8.361325
K41859896,CN(C(=O)Nc1cnc2ccccc2c1)c1ccccc1,0.00639703,-0.328724,5.095937
K41862532,CC(C)(C)c1cc2nc(cc(N)n2n1)C(C)(C)C,-0.04921068,-2.6569924,1.2276907
K41862790,CCOC(=O)c1c(NC(=O)COC(=O)c2ccccn2)sc2CCCc12,-0.4025556,2.256222,4.80901
K41862916,Clc1ccc(\C=C\c2ncc[nH]2)c(Cl)c1,1.2525413,3.964737,9.295983
K41867375,O=C(NCc1cccnc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.28927997,-2.6692464,1.0833231
K41870552,O=C(N1CCCCCC1)c1ccccc1NS(=O)(=O)c1ccccc1,-0.26234907,-3.7884007,0.23212197
K41870795,CC(=O)Nc1nnc(o1)-c1c(C)onc1-c1ccccc1Cl,-1.1410553,-2.5987709,0.89593756
K41872972,COc1cc2cc([nH]c2c(OC)c1OC)C(O)=O,3.2309709,7.862928,0.0022108152
K41876534,Oc1ccc2sc(=O)oc2c1,-0.5511583,0.7528838,2.3922048
K41876963,O=C(Nc1ccccc1)Nc1ccc2ocnc2c1,-0.04918814,2.000472,5.098793
K41885928,O=C(CN1c2ccccc2SCCC1=O)Nc1ccc2OCOc2c1,-0.44760284,0.038086984,2.9657798
K41889137,Cc1ccc(cc1)S(=O)(=O)NNC1=NCCCCC1,-0.3794776,2.352774,6.4796834
K41889833,O=C(CCNS(=O)(=O)c1cccc2nsnc12)NCc1ccccc1,-0.10513552,-3.207847,0.93645126
K41891346,CCn1c2ccccc2c2cc(NC(=O)COC(=O)c3ccc(O)cc3)ccc12,-0.36251202,2.083769,5.05551
K41892506,O=C1N(CCCCN2C(=O)C3(OCCO3)c3ccccc23)c2ccccc2C11OCCO1,-0.036011547,0.4416464,4.1493087
K41896655,O=c1n(Cc2ccccn2)nnc2ccccc12,0.2413407,0.9489547,3.0998485
K41902885,CC(=O)N(C[C@H]1N[C@H](CO)[C@@H]1c1ccc(cc1)-c1cncnc1)C1CCCC1,11.975537,-2.6614923,5.4553266
K41905319,O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3,-0.91093904,-1.2630864,0.4637296
K41905664,COC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)C4CC4)cc3C(=O)N2C)O1,1.1855478,2.8821528,7.044784
K41908800,CCN(CC)c1nc2nonc2nc1N(CC)CC,0.7006095,4.136206,7.3465643
K41909919,Cc1ccccc1OCC(=O)NCCC(O)=O,0.04635497,0.84499335,2.7675648
K41911989,O=C(NCCOCc1ccccc1)C(c1ccccc1)c1ccccc1,-0.7936966,2.7904115,4.756981
K41913909,CC(=O)Nc1ccc(SCc2csc(C)n2)cc1,-1.1006094,-2.2574875,0.5882233
K41915063,CCn1c(=O)n(CC(=O)NC2CCCC2)c2ccsc2c1=O,0.10659827,0.701189,4.3932047
K41915330,O=C(COc1ccccc1)Nc1nc(cs1)-c1cccnc1,-0.0923786,3.171074,5.089423
K41917567,Nc1ccc(cc1)S(=O)(=O)Nc1nccc(\C=C\c2ccccc2F)n1,0.1697898,3.427282,5.831204
K41918923,COc1ccc2c3c([C@H](CO)N(C[C@]33CN(Cc4ccccc4OC)C3)C(=O)c3ccccc3)n(C)c2c1,2.7863138,7.7853384,-0.5601839
K41922501,Oc1cc2ccccc2cc1C(=O)N1CCN(CC1)c1ccccn1,-0.72266763,0.9076334,3.1136062
K41924482,CS(=O)(=O)N(CC(O)=O)c1ccc(cc1)C12CC3CC(CC(C3)C1)C2,0.13283676,1.0492804,3.6716132
K41924852,CN1CCN(CC(=O)n2c3CCCCc3c3ccccc23)CC1,1.8160601,4.0044255,9.297388
K41927590,COc1ccccc1CNC(=O)C1CCN(CC1)c1nc2ccccc2o1,0.6771807,4.0581393,7.3889394
K41933240,CC(C)[C@@H]1C[C@@]23O[C@]1(O)CC(=C)[C@@H]2CC[C@@H]3C,-1.199983,-0.085777864,2.017282
K41936665,CCC(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2S(C)(=O)=O)c1ccc(cc1)-c1ccccc1,0.11666526,3.3744771,6.7461753
K41940683,CN(C)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,-0.071091995,2.1518452,6.451862
K41946329,O=C(Cc1cccs1)Nc1nnc(Cc2ccccc2)s1,-0.56325954,-2.7691002,0.9344658
K41946683,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cccc(OC)c3)cc2OC[C@H](C)N(CC2CC2)C[C@@H]1C,-0.13635968,-2.0178404,0.9701191
K41949496,CS(=O)(=O)N(CC(=O)NCc1ccccn1)Cc1ccc(Cl)cc1,-0.45523745,0.38878852,2.89785
K41954709,COc1ccccc1NC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC(C)C,1.5076083,3.8907595,8.912231
K41958183,C\C=C\c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)S(=O)(=O)c1ccc(C)cc1,12.150295,-1.4313209,4.4339666
K41963597,CN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]12)C(=O)NC1CCC1,-0.40780622,-1.565444,1.2443241
K41963735,[O-][N+](=O)c1ccccc1-c1ccc(\C=N\NC(=O)[C@H]2C[C@@H]2c2ccccc2)o1,0.16269189,3.5267837,5.7079225
K41964773,COc1cccc(NC(=O)CN(C)C(=O)c2cc(nn2-c2ccccc2)-c2ccccc2)c1,-1.1117318,0.2474489,2.0759864
K41966563,Cc1ccccc1C(=O)Nc1ccnn1C1CCN(Cc2ccncc2)CC1,-0.61858016,1.0862077,3.3970485
K41967739,OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@H]([C@@H]1C(=O)N1CCOCC1)N2C(=O)C1CC1,12.094352,-2.5423403,5.4306345
K41969015,Cc1noc(C)c1NC(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@H]1CO,-1.3734164,-0.3463642,3.220118
K41970331,CCN(CC)S(=O)(=O)c1ccc2oc(Nc3ccc4OCCOc4c3)nc2c1,-0.4220091,0.21359748,1.6609435
K41970377,OC(=O)c1oc2ccccc2c1-n1cccc1,0.09166366,2.1366062,4.276788
K41971252,Cc1nc2cc(Nc3nnc(-c4ccccc4)c4ccccc34)ccc2n1C,1.3350877,3.9346652,8.827881
K41976657,COc1ccccc1-c1ccccc1[C@H]1[C@H](CO)N([C@@H]1C#N)C(=O)CN(C)C,12.037865,-2.5463877,5.3833804
K41980603,CCOC(=O)c1cnc(nc1NCCc1ccccc1)-n1nc(C)cc1C,2.6856198,8.178653,-1.6978751
K41982989,O=C(N1CCC2(CC1)CN(CCO2)c1ncccn1)c1cnccn1,-0.51562613,-2.6525626,0.3561799
