,compound_stem,u1,u2,u3
7666,K07345438_30,3.8803465,11.079664,7.002427
7667,K60956399_1,2.7958314,9.444871,4.6377583
7668,K60956399_30,6.4764085,10.73756,7.9386344
7669,K60956399_3,4.147198,9.846736,6.607558
7670,K60956399_10,5.59168,10.507508,7.4221654
7671,K48610665_1,2.4554873,8.93475,4.26271
7672,K48610665_30,6.6061635,10.745772,8.015743
7673,K48610665_3,3.2744699,9.746903,5.340843
7674,K48610665_10,4.623024,10.11995,6.8426633
7675,K95313708_1,1.3238571,6.4681063,4.014338
7676,K95313708_30,1.2867571,6.5714784,4.2677298
7677,K95313708_3,-0.34042618,0.805906,10.439133
7678,K95313708_10,2.1522746,8.526417,4.01714
7679,K16854479_1,3.2543354,10.150609,4.3426957
7680,K16854479_30,5.4978867,11.083081,5.464025
7681,K16854479_3,3.586131,10.254508,3.9493425
7682,K16854479_10,4.8474,11.009517,4.918638
7683,K26841983_1,3.2394266,10.075765,4.23228
7684,K26841983_3,2.361452,8.818283,4.016617
7685,K26841983_10,1.85589,8.115489,4.2569227
7686,K26841983_30,2.4995964,8.986993,4.15004
7687,K62526000_1,1.0664383,6.2858343,3.8139784
7688,K62526000_3,1.9980628,7.995658,3.7254548
7689,K62526000_10,2.9364655,9.704505,3.9531431
7690,K62526000_30,4.0445046,10.661176,4.7092514
7691,K06478847_1,2.079115,8.0538645,3.458759
7692,K06478847_30,1.7048235,6.878977,7.433923
7693,K06478847_3,3.1707008,9.741427,3.6505477
7694,K06478847_10,4.155714,10.662302,4.4166527
7695,K70274542_1,-0.09332656,3.2022429,7.529204
7696,K70274542_3,2.2042394,8.46544,3.9746537
7697,K70274542_10,2.3612514,8.97236,4.1626463
7698,K70274542_30,3.2984567,10.01168,4.9192615
7699,K63253745_1,0.26854864,3.5874572,6.1175656
7700,K63253745_30,3.09962,9.239081,5.8966618
7701,K63253745_3,0.7944881,6.430779,4.485039
7702,K63253745_10,1.1891587,6.842674,4.269974
7703,K34886698_1,2.3010836,8.808549,4.1201916
7704,K34886698_30,3.5479026,9.571507,6.0100613
7705,K34886698_3,1.7811438,7.9725494,3.9766328
7706,K34886698_10,3.5584579,10.309341,4.6284637
7707,K87638555_1,0.4323383,5.7354674,4.548832
7708,K87638555_3,0.58558404,4.3170524,5.3782864
7709,K87638555_10,1.8806183,8.715336,3.957337
7710,K87638555_30,0.7164461,6.035269,4.035051
7711,K37170892_1,-0.2059697,3.1363876,6.898249
7712,K37170892_3,0.6810805,4.93327,6.138864
7713,K37170892_10,3.506025,9.498573,6.107318
7714,K37170892_30,5.3689003,10.385618,7.3335676
7715,K52786782_1,2.1280572,8.436069,4.262948
7716,K52786782_3,1.2431397,7.041317,4.3492284
7717,K52786782_10,2.355656,8.959328,4.250245
7718,K52786782_30,2.2093375,9.061471,4.365971
7719,K29287453_1,-0.3997254,1.6530589,9.355165
7720,K29287453_30,3.6523023,10.893273,6.7162523
7721,K29287453_3,1.6065307,8.305776,4.1298757
7722,K29287453_10,2.4089763,9.058143,4.3715763
7723,K07710673_1,0.4178036,4.410754,5.3989534
7724,K07710673_3,0.07310878,5.0149117,4.7455773
7725,K07710673_10,0.34917817,4.8444285,5.647084
7726,K07710673_30,0.23447081,5.140999,5.6877475
7727,K99697223_1,1.646814,8.329671,4.129695
7728,K99697223_3,-0.15086944,2.13283,8.148544
7729,K99697223_10,2.3107276,9.045389,4.2888885
7730,K99697223_30,0.68055826,6.394979,4.3020067
7731,K93167983_1,1.7763401,8.044002,4.0853004
7732,K93167983_30,5.044027,11.102367,4.896681
7733,K93167983_3,0.6632777,5.1320386,5.0490756
7734,K93167983_10,3.5119689,10.323439,4.322461
7735,K63619365_1,-0.40162534,1.4114403,9.746778
7736,K63619365_3,0.8885963,5.4465666,4.8136907
7737,K63619365_10,3.5300715,9.554217,6.0617757
7738,K63619365_30,5.310083,10.359616,7.304478
7739,K19804405_1,1.9972357,8.044858,3.808999
7740,K19804405_3,1.449663,7.2655663,3.7918928
7741,K19804405_10,3.4768784,10.228975,4.097042
7742,K19804405_30,4.061474,10.60857,4.2758975
7743,K06482010_1,2.0579844,8.282361,3.9849782
7744,K06482010_30,2.4124305,9.154285,4.493254
7745,K06482010_3,1.9493126,8.066604,3.756089
7746,K06482010_10,1.2828032,6.2318993,4.1993694
7747,K67755995_1,0.33813456,5.9415307,4.5640793
7748,K67755995_3,0.81431115,5.739237,4.780922
7749,K67755995_10,3.2390435,9.727602,5.4119825
7750,K67755995_30,5.3420253,10.370824,7.332385
7751,K08865366_1,2.428783,8.660475,3.7816248
7752,K08865366_30,2.1732597,8.506682,3.8112144
7753,K08865366_3,1.8166629,8.047489,4.0552783
7754,K08865366_10,3.2156422,10.041239,4.206191
7755,K26485457_1,-0.69728786,3.591812,6.635088
7756,K26485457_3,2.6108434,9.418944,3.757764
7757,K26485457_10,3.6029754,10.255991,3.855465
7758,K26485457_30,4.9681664,10.979976,4.973246
7759,K44507942_1,0.77050227,4.790184,4.831035
7760,K44507942_30,0.08586686,2.438281,7.6215687
7761,K44507942_3,1.018527,4.958051,4.576119
7762,K44507942_10,2.1324623,8.191742,3.762216
7763,K83623863_1,0.29642135,4.254673,6.44622
7764,K83623863_30,2.8549669,9.484575,3.669901
7765,K83623863_3,0.6267368,4.298554,5.39479
7766,K83623863_10,2.852864,9.570021,3.9796536
7767,K70695391_1,2.5833478,9.064903,3.937963
7768,K70695391_3,2.4666166,8.728994,3.7108653
7769,K70695391_9,3.3613636,10.173481,4.198658
7770,K70695391_30,5.32522,11.162324,5.153153
7771,K03154038_1,2.4751074,9.054108,4.1160026
7772,K03154038_30,4.267106,11.221813,7.5028605
7773,K03154038_3,1.2873064,7.3879447,4.0200143
7774,K03154038_10,3.2200582,10.482547,6.016017
7775,K16107341_1,1.4258316,7.249664,4.904311
7776,K16107341_30,1.9111199,7.122878,7.6247864
7777,K16107341_3,1.4340911,6.4518385,7.303186
7778,K16107341_10,1.6956999,6.841109,7.5122776
7779,A27532518_1,1.566971,7.3076506,4.0033107
7780,A27532518_30,1.5942197,6.623421,7.763749
7781,A27532518_3,0.5769357,5.065505,4.743925
7782,A27532518_10,0.5218103,5.7566,4.709418
7783,K66588061_1,0.3857961,5.32582,5.4576163
7784,K66588061_30,0.8960691,6.1953354,4.8318324
7785,K66588061_3,1.0902524,6.648526,4.7170396
7786,K66588061_10,0.50544846,5.1740847,5.61612
7787,K62824982_1,0.34283528,5.449869,4.8689895
7788,K62824982_30,2.5066545,8.971036,3.546085
7789,K62824982_3,0.14723153,2.9776824,6.5075183
7790,K62824982_10,1.3882868,6.3639407,3.7099485
7791,A84435260_1,0.54360914,6.4905715,4.6325803
7792,A84435260_30,1.2455517,6.0356464,7.517304
7793,A84435260_3,0.61601317,5.676992,5.4718847
7794,A84435260_10,0.745524,6.1734095,5.20649
7795,K53385645_1,1.0395879,5.3596807,4.503286
7796,K53385645_30,3.3270428,10.550485,6.4468207
7797,K53385645_3,0.185634,3.6530619,6.1170588
7798,K53385645_10,0.090146035,3.837319,6.136501
7799,K14743274_1,0.8862033,5.098066,4.2959633
7800,K14743274_30,-0.25333837,1.9348727,8.307238
7801,K14743274_3,0.35370213,3.4856515,6.0176735
7802,K14743274_10,-0.10647908,3.271229,6.5889993
7803,K03276868_1,1.368404,6.5236597,4.145405
7804,K03276868_30,1.4563284,6.3722095,7.7803726
7805,K03276868_3,1.8016547,7.5878663,3.4886165
7806,K03276868_10,2.1086757,7.8379416,3.1704807
7807,K48943394_1,1.6643276,7.5868325,4.146153
7808,K48943394_30,-0.43832695,1.549446,8.990337
7809,K48943394_3,0.96125257,6.020714,4.4778934
7810,K48943394_10,1.2698151,6.764578,4.063729
7811,K20132233_1,0.00063386094,2.611118,7.119928
7812,K20132233_30,1.5565771,6.5042396,7.907034
7813,K20132233_3,0.04570085,2.5191805,7.8829803
7814,K20132233_10,-0.23625526,2.3962214,8.325264
7815,K93139382_1,0.5423827,3.5757883,6.0555573
7816,K93139382_30,1.4059064,6.4824095,3.6191144
7817,K93139382_3,0.65312684,3.9539008,5.539001
7818,K93139382_10,0.23521778,3.0279958,6.502218
7819,K38633957_1,6.8947654,10.112986,8.182771
7820,K38633957_30,8.741225,9.863726,8.706947
7821,K38633957_3,8.499432,10.007344,8.619358
7822,K38633957_10,8.665488,9.929503,8.671242
7823,K35815783_1,-0.009422495,4.2484293,6.381694
7824,K35815783_30,6.405075,10.33395,7.9200335
7825,K35815783_3,0.7523106,5.3850203,5.479644
7826,K35815783_10,1.452575,7.454238,5.025912
7827,K28485994_1,1.1042967,7.118443,4.5370297
7828,K28485994_30,0.7100318,5.944374,5.294835
7829,K28485994_3,0.44120798,5.6261115,4.3054624
7830,K28485994_10,2.3567026,9.478842,5.2020946
7831,K54798953_1,0.38530836,3.8496554,6.03816
7832,K54798953_30,3.884645,10.420197,4.106171
7833,K54798953_3,0.59831864,5.4281816,4.648564
7834,K54798953_10,1.5287391,7.9294157,4.14735
7835,K10700030_1,1.316863,6.9057355,4.144483
7836,K10700030_30,4.588595,11.206362,7.681778
7837,K10700030_3,1.7681423,7.7160683,4.321327
7838,K10700030_10,2.0784416,8.400447,4.2499623
7839,K68218899_1,1.3598672,7.0429068,3.911545
7840,K68218899_30,8.769027,9.842338,8.673463
7841,K68218899_3,1.2613734,6.3225737,4.1182756
7842,K68218899_10,1.1669095,6.1695094,4.279028
7843,K06800031_1,3.4417717,10.17753,4.3039765
7844,K06800031_30,9.695613,9.378303,9.003261
7845,K06800031_3,3.7312653,10.406753,4.583375
7846,K06800031_10,6.4478292,10.684576,7.8781495
7847,K19144413_1,1.147558,6.930702,4.4381166
7848,K19144413_30,6.8450985,10.408172,8.042722
7849,K19144413_3,2.642516,8.5185,6.174029
7850,K19144413_10,6.6019316,10.405416,7.9694285
7851,K64843193_1,0.02794985,3.879297,5.877164
7852,K64843193_30,1.2907838,7.303456,4.853595
7853,K64843193_3,1.2188823,6.422983,4.094438
7854,K64843193_10,1.3467475,6.855813,4.166897
7855,A60330793_1,2.025144,8.038207,3.5768092
7856,A60330793_30,1.5783522,7.766652,4.721944
7857,A60330793_3,1.3126823,6.3124285,3.764577
7858,A60330793_10,1.6238177,7.245521,3.4676821
7859,K35779868_1,2.2810068,8.578461,4.9063926
7860,K35779868_30,4.996621,10.329681,6.9496794
7861,K35779868_3,2.9964333,9.1119175,5.8482084
7862,K35779868_10,5.1395144,10.381891,6.99316
7863,K27496085_1,1.9845304,8.162209,3.9925635
7864,K27496085_30,0.969675,5.9127784,4.2536616
7865,K27496085_3,2.2506151,8.558631,4.569899
7866,K27496085_10,1.2539032,6.471784,4.0333447
7867,K55128567_1,6.8464737,10.081538,8.188105
7868,K55128567_30,8.836072,9.877337,8.760362
7869,K55128567_3,8.543263,9.974789,8.627016
7870,K55128567_10,8.637465,9.950649,8.676886
7871,K95273107_1,0.37291262,4.2403955,5.056122
7872,K95273107_30,4.411838,10.159864,6.4875493
7873,K95273107_3,1.5294449,7.0150995,3.9032118
7874,K95273107_10,1.7528168,7.9456573,3.8224833
7875,K05576085_1,1.3798418,7.2037973,4.664911
7876,K05576085_30,0.5114658,4.5451407,5.669822
7877,K05576085_3,3.8690612,10.67167,6.8254504
7878,K05576085_10,1.0218228,6.6525335,4.9934464
7879,K28217606_1,1.6789365,7.999998,4.0085473
7880,K28217606_30,3.9678044,10.562104,6.2880254
7881,K28217606_3,1.6085036,7.5955877,3.9289176
7882,K28217606_10,1.4196789,7.448218,3.9938316
7883,K71486364_1,1.2869942,6.9072366,4.138499
7884,K71486364_30,4.791655,10.213232,6.912124
7885,K71486364_3,2.022483,8.316074,3.926042
7886,K71486364_10,3.1643004,9.330581,5.8323903
7887,A49035384_1,6.146172,9.448198,9.250495
7888,A49035384_30,6.144695,9.446303,9.253918
7889,A49035384_3,6.1450543,9.446311,9.254131
7890,A49035384_10,6.1457396,9.448028,9.25122
7891,K91065602_1,1.6073303,6.565693,8.085226
7892,K91065602_30,6.451015,10.171407,7.909798
7893,K91065602_3,1.5893508,6.5137353,8.152578
7894,K91065602_10,1.6004485,6.637923,7.8897686
7895,K82103381_1,0.6171027,5.4617486,5.019575
7896,K82103381_30,-0.0006440601,3.2859225,7.0370035
7897,K82103381_3,-0.17804722,1.7977076,7.6746216
7898,K82103381_10,0.21118104,4.222151,6.246221
7899,K82216340_1,0.6012961,5.58098,5.2066436
7900,K82216340_30,2.171132,8.191052,3.2878067
7901,K82216340_3,2.0832727,8.242634,3.0985727
7902,K82216340_90,0.12991221,3.24042,6.0763135
7903,K82216340_10,0.21099769,5.28293,4.9327497
7904,A70083328_1,0.4344844,4.909037,5.8966603
7905,A70083328_30,0.3557143,4.5813327,5.958523
7906,A70083328_3,0.40949512,4.569815,5.9625983
7907,A70083328_10,-0.08062011,2.699448,7.7908316
7908,K63126190_1,0.586377,5.515506,5.4233856
7909,K63126190_30,0.2682298,4.6912026,6.1001587
7910,K63126190_3,0.43772066,4.8517423,5.971309
7911,K63126190_10,0.7443166,6.0062437,5.067624
7912,K55930204_1,1.0794666,6.9226284,4.4272714
7913,K55930204_30,-0.34228635,3.8565161,6.1042023
7914,K55930204_3,0.20690538,4.355654,6.245706
7915,K55930204_10,0.3979701,4.417408,5.452408
7916,K75923785_1,0.32922307,4.3050117,5.9599643
7917,K75923785_30,-0.3439545,1.7496521,8.731975
7918,K75923785_3,-0.073716536,2.1737945,7.5862756
7919,K75923785_10,0.0095833,2.8623827,7.571055
7920,K08356259_1,2.196295,8.520017,4.02431
7921,K08356259_30,2.3596203,8.837346,3.6329398
7922,K08356259_3,1.0426501,6.3318605,4.297747
7923,K08356259_10,1.8174388,8.026676,4.0462275
7924,K57631554_1,-0.3281988,2.694808,7.652413
7925,K57631554_30,-0.29911408,1.1016906,9.827951
7926,K57631554_3,-0.3721295,2.1779795,8.121125
7927,K57631554_10,-0.36608717,1.5925537,9.025756
7928,K52989797_1,-0.01206992,3.5708396,7.151833
7929,K52989797_30,0.85237074,5.2325363,3.9791703
7930,K52989797_3,-0.0018349974,3.5607271,7.1696854
7931,K52989797_10,0.10850143,3.4040163,7.0275345
7932,K69469734_1,0.07208766,3.0720775,7.1310205
7933,K69469734_30,0.05686904,2.9344134,7.549795
7934,K69469734_3,-0.20489158,2.792366,7.576204
7935,K69469734_10,-0.4130377,2.1665154,8.561198
7936,A93778806_1,-0.5636147,3.363185,7.0331745
7937,A93778806_30,0.3063786,4.608222,6.149064
7938,A93778806_3,0.32352397,5.5360293,5.2071757
7939,A93778806_10,-0.12088979,2.616686,7.381811
7940,K21565985_1,0.89762276,5.9972615,5.0460424
7941,K21565985_30,6.1458783,9.452121,9.243778
7942,K21565985_3,-0.21925448,2.5035715,7.860536
7943,K21565985_10,6.145911,9.447143,9.252912
7944,K70778732_1,0.53918785,6.2476525,4.611741
7945,K70778732_30,-0.056884825,4.7591095,5.9063478
7946,K70778732_3,1.7817096,8.545585,4.168916
7947,K70778732_10,-0.3176707,3.7774138,6.57241
7948,A97437073_1,0.72185856,6.239925,4.2924185
7949,A97437073_30,1.8294758,7.354788,3.330845
7950,A97437073_3,0.2902322,4.2517495,5.421999
7951,A97437073_10,1.7315745,7.3423214,3.4928741
7952,K11399644_1,0.59947944,5.560091,5.385745
7953,K11399644_30,0.12577091,3.451342,7.0524244
7954,K11399644_3,0.7884967,6.031881,5.0084395
7955,K11399644_10,0.3248561,4.7147417,6.0033064
7956,A45419686_1,0.48244092,5.2104278,5.7188234
7957,A45419686_30,0.7295835,5.9010406,5.251007
7958,A45419686_3,0.7069156,5.701116,5.286525
7959,A45419686_10,0.134411,4.9852605,5.3804317
7960,A22844106_1,0.6994529,4.7790694,5.4738536
7961,A22844106_30,0.15764174,3.8414469,6.377034
7962,A22844106_3,0.57806724,4.566094,5.5353627
7963,A22844106_10,-0.17113288,2.833252,7.1415277
7964,K72222507_1,1.2168024,6.979616,4.2827487
7965,K72222507_30,0.6086678,5.280677,5.2306356
7966,K72222507_3,0.74078304,5.9647217,4.23473
7967,K72222507_10,1.1651142,6.994951,4.392506
7968,K72903603_1,1.0329297,6.699009,4.3532825
7969,K72903603_30,0.6756819,5.098317,4.9123945
7970,K72903603_3,0.93048745,6.2940845,4.392002
7971,K72903603_10,0.48291442,4.93646,5.3569565
7972,K96786677_1,0.28763554,4.793331,6.0928097
7973,K96786677_30,1.6315684,6.5841813,8.146706
7974,K96786677_3,0.24304855,4.616545,6.198015
7975,K96786677_10,1.3834178,6.2441115,7.7235937
7976,K77641333_1,0.63015866,5.633483,5.350523
7977,K77641333_30,0.5812848,4.626096,5.9251065
7978,K77641333_3,0.5733228,5.365723,5.490047
7979,K77641333_10,0.4627401,5.177047,5.6407766
7980,K38323065_1,1.923015,8.082365,4.0647516
7981,K38323065_30,0.59051305,5.4021,5.4278426
7982,K38323065_3,1.3087786,6.990868,4.132841
7983,K38323065_10,0.6128837,6.0320005,4.9321966
7984,K55250441_1,0.5155187,4.9375353,5.1494875
7985,K55250441_30,-0.61935484,3.9716475,6.5683923
7986,K55250441_3,0.20653543,4.390844,5.9259667
7987,K55250441_10,0.42177245,5.345268,5.369836
7988,K25433859_1,0.35922486,4.6905947,5.950986
7989,K25433859_30,1.9737298,7.7543445,3.450886
7990,K25433859_3,0.9077051,5.9062953,4.8885083
7991,K25433859_10,0.22955012,3.7041385,6.295665
7992,K29950728_1,-0.27171692,3.4786873,7.021879
7993,K29950728_30,0.5521666,5.080087,5.8843765
7994,K29950728_3,0.26785925,5.1050386,5.5567803
7995,K29950728_10,-0.064556204,3.0081563,7.774311
7996,K61269089_1,0.19765136,3.4951782,6.869508
7997,K61269089_30,-0.2140223,2.7900717,7.6779346
7998,K61269089_3,-0.10181569,3.153365,7.3369036
7999,K61269089_10,-0.2750827,1.871948,8.497212
8000,K86161929_1,1.2510041,6.2857966,4.5159755
8001,K86161929_30,0.77348816,6.395283,4.4105363
8002,K86161929_3,0.43073383,5.632967,4.584577
8003,K86161929_10,0.61103594,5.3486457,4.8298364
8004,K73191876_1,0.5542706,4.421175,5.289004
8005,K73191876_30,-0.27187842,1.4465817,9.206862
8006,K73191876_3,-0.20654766,2.318992,7.914018
8007,K73191876_10,0.7122156,6.0874567,5.179347
8008,K88219015_1,1.136767,7.0870066,4.5145144
8009,K88219015_30,-0.15458472,3.4312263,7.014027
8010,K88219015_3,0.64797115,5.669081,5.459148
8011,K88219015_10,0.7564586,5.998938,5.1073847
8012,K54316499_1,-0.26251382,3.0638285,7.4472466
8013,K54316499_30,-0.31878975,1.2781932,8.844788
8014,K54316499_3,-0.023993196,3.0703297,7.2756586
8015,K54316499_10,-0.18915293,1.5727885,8.907955
8016,K65377893_1,0.6866076,5.708355,5.33969
8017,K65377893_30,-0.15381831,2.9721696,7.5597734
8018,K65377893_3,-0.17078012,2.7996247,7.722554
8019,K65377893_10,0.010251379,3.7629657,6.993279
8020,K43887077_1,0.5459279,5.22632,5.6013446
8021,K43887077_30,0.5139512,5.2033157,5.3575525
8022,K43887077_3,0.65497607,5.6905484,5.368958
8023,K43887077_10,-0.21699584,2.819759,7.345506
8024,K13926615_1,-0.025100768,3.090965,7.1761374
8025,K13926615_30,0.5028825,4.1802616,5.218509
8026,K13926615_3,0.33980644,4.6395392,6.204425
8027,K13926615_10,-0.14862642,2.8024557,7.350248
8028,K01244426_1,0.62816447,5.777308,5.337712
8029,K01244426_30,1.6248083,6.5883813,8.1049385
8030,K01244426_3,0.16600423,4.0561037,7.23275
8031,K01244426_10,1.4793401,6.5511813,7.2206216
8032,A75850590_1,0.7586977,5.889936,5.3099794
8033,A75850590_30,9.966702,9.088883,9.033495
8034,A75850590_3,1.5763748,6.2142777,8.398396
8035,A75850590_10,1.6858748,6.4005013,8.352973
8036,M87628937_1,0.68034536,5.198149,4.81031
8037,M87628937_30,0.44222975,3.9635587,5.8378887
8038,M87628937_3,0.9993854,6.126092,4.087053
8039,M87628937_10,-0.027770601,3.116031,6.984252
8040,K11094367_1,0.5275236,4.624013,5.863396
8041,K11094367_30,0.19907098,4.315028,6.3445964
8042,K11094367_3,0.26411968,3.814708,6.609464
8043,K11094367_10,0.18747368,3.7110229,6.643229
8044,K24871708_1,0.061821252,3.5449276,6.547342
8045,K24871708_30,0.42629686,4.9414907,5.9162507
8046,K24871708_3,0.32821736,4.8477845,5.964881
8047,K24871708_10,0.545471,5.5461555,5.1393723
8048,K49668410_1,3.9529834,10.255414,5.380633
8049,K49668410_30,5.9696283,10.561503,7.502202
8050,K49668410_3,4.013199,10.27921,5.460037
8051,K49668410_10,4.008413,10.214484,5.6157722
8052,A51820102_1,-0.27769956,3.3858762,6.2954736
8053,A51820102_30,6.5877886,11.00391,6.439415
8054,A51820102_3,0.098757714,3.4954405,5.475545
8055,A51820102_10,2.4906619,8.972559,3.8725572
8056,K62782754_1,0.055313133,3.1636858,7.1170907
8057,K62782754_30,0.025012078,3.3123002,6.753189
8058,K62782754_3,-0.33862275,3.0582137,7.00802
8059,K62782754_10,-0.13287425,4.0467267,6.6932845
8060,K45664306_1,1.4067351,7.715429,3.9499106
8061,K45664306_30,0.21071468,4.3913903,5.3941274
8062,K45664306_3,0.8755242,5.7990966,4.156173
8063,K45664306_10,0.5979487,5.527327,5.0095425
8064,A04322457_1,8.360726,9.973058,8.547496
8065,A04322457_30,8.448721,9.928554,8.580794
8066,A04322457_3,8.362528,9.976058,8.556915
8067,A04322457_10,8.410681,9.965593,8.57779
8068,K45071273_1,0.8433721,6.16543,4.131702
8069,K45071273_30,1.4356443,6.602304,3.7243376
8070,K45071273_3,1.111036,6.6878095,4.0383544
8071,K45071273_10,0.8240145,5.9550395,4.3311353
8072,K21017401_1,1.589178,6.5490904,8.066536
8073,K21017401_30,7.265413,10.247341,8.2193365
8074,K21017401_3,1.6127545,6.6677246,7.900189
8075,K21017401_10,3.7064502,9.361824,6.573125
8076,K05619559_1,0.2917129,4.261896,6.5017176
8077,K05619559_30,0.1520999,3.2957983,6.7122855
8078,K05619559_3,0.024591748,3.166541,7.2295156
8079,K05619559_10,0.021789748,2.9346426,7.1789236
8080,K14003026_1,0.4638167,5.089972,5.803366
8081,K14003026_30,-0.3409816,3.4473379,7.0599813
8082,K14003026_3,0.30884543,4.638534,6.068307
8083,K14003026_10,0.70554125,6.4394064,4.767706
8084,K92760278_1,0.37306198,4.4942765,6.199013
8085,K92760278_30,0.2631986,4.413282,6.181743
8086,K92760278_3,0.71720165,5.6089745,5.280382
8087,K92760278_10,-0.080301985,2.9766684,7.6808333
8088,A34788695_1,6.145938,9.466332,9.206886
8089,A34788695_30,6.528652,10.04527,8.035414
8090,A34788695_3,6.146023,9.461364,9.218188
8091,A34788695_10,0.09501302,3.062922,5.7773924
8092,A11132253_1,0.6987865,5.662289,5.3894644
8093,A11132253_30,0.006811856,2.95182,7.504655
8094,A11132253_3,-0.03289821,3.6076553,7.1542335
8095,A11132253_10,0.34013394,4.7769213,6.0092854
8096,K01292756_1,3.2313972,9.951371,3.9268975
8097,K01292756_30,9.701742,9.344366,8.925802
8098,K01292756_3,4.8215084,11.005365,4.7608304
8099,K01292756_10,6.734075,11.0830965,6.2897587
8100,A91198216_1,0.49891192,4.0650353,5.5170727
8101,A91198216_40,7.635286,10.885305,6.9895096
8102,A91198216_4,2.1834824,8.088436,3.3256285
8103,A91198216_10,3.06641,9.791444,3.8624368
8104,K36337265_1,2.8037307,9.425259,3.8280046
8105,K36337265_30,1.4707403,7.208278,3.7730865
8106,K36337265_3,1.4525579,6.40683,3.5186453
8107,K36337265_10,2.955381,9.699384,3.9656057
8108,K48532728_1,3.0417569,9.7897625,3.9365768
8109,K48532728_30,10.165243,8.998416,9.085768
